Date,Open,High,Low,Close*,Adj Close**,Volume
"Jul 15, 2024",425.59,434.71,425.3,434.42,434.42,"4,594,900"
"Jul 12, 2024",420.23,427.45,419.7,424.44,424.44,"4,834,600"
"Jul 11, 2024",413.99,419.2,412,418.78,418.78,"4,065,200"
"Jul 10, 2024",410.81,413.96,409.4,413.79,413.79,"3,791,800"
"Jul 09, 2024",409.42,413.71,408.64,410.52,410.52,"2,989,700"
"Jul 08, 2024",411.27,413.79,408,409.08,409.08,"3,559,500"
"Jul 05, 2024",406.24,411.4,405.03,411.17,411.17,"5,149,200"
"Jul 03, 2024",407.16,407.16,404.22,405.77,405.77,"1,970,300"
"Jul 02, 2024",404.02,407.39,403.92,407.1,407.1,"3,220,900"
"Jul 01, 2024",408.09,409.67,403.82,405.19,405.19,"2,974,100"
"Jun 28, 2024",408.25,410.05,405.79,406.8,406.8,"6,819,800"
"Jun 27, 2024",410.26,410.26,406.34,407.95,407.95,"3,218,600"
"Jun 26, 2024",410.02,410.68,407.25,410.26,410.26,"3,334,300"
"Jun 25, 2024",414,414.25,409.62,410.97,410.97,"3,879,800"
"Jun 24, 2024",410.7,417,410,413.98,413.98,"4,933,300"
"Jun 21, 2024",409.82,410.47,407.68,409.62,409.62,"9,009,400"
"Jun 20, 2024",407.25,411,404.05,409.15,409.15,"4,844,700"
"Jun 18, 2024",406.75,408.5,405.28,407.95,407.95,"4,005,300"
"Jun 17, 2024",405.18,407.82,403.55,407.32,407.32,"3,406,500"
"Jun 14, 2024",404.9,406.34,403.33,405.54,405.54,"2,768,600"
"Jun 13, 2024",407.63,408,403.57,405.92,405.92,"4,563,300"
"Jun 12, 2024",411.09,411.89,407.16,408.77,408.77,"3,551,900"
"Jun 11, 2024",408.88,408.91,406.11,408.5,408.5,"3,605,900"
"Jun 10, 2024",413.34,413.94,409.27,410.81,410.81,"2,667,300"
"Jun 07, 2024",411.28,415.88,409.85,413.72,413.72,"2,942,100"
"Jun 06, 2024",410.42,411.24,407.38,411.08,411.08,"3,438,900"
"Jun 05, 2024",410.1,410.28,405.77,409.85,409.85,"2,634,400"
"Jun 04, 2024",414.85,415.89,406.44,409.53,409.53,"4,154,800"
"Jun 03, 2024",414.89,416.72,408.78,414.79,414.79,"4,903,000"
"May 31, 2024",408.09,415.4,406.88,414.4,414.4,"5,190,000"
"May 30, 2024",403.77,409.04,402.77,408.61,408.61,"2,905,300"
"May 29, 2024",403,405.87,401.58,404.09,404.09,"3,426,800"
"May 28, 2024",408.24,408.24,401.87,403.9,403.9,"3,315,400"
"May 24, 2024",406.9,407.96,405.5,407.41,407.41,"2,067,700"
"May 23, 2024",413.25,413.25,404.87,405.88,405.88,"3,392,300"
"May 22, 2024",414.95,417.26,412.96,413.99,413.99,"2,664,400"
"May 21, 2024",413.59,415.7,412.56,414.37,414.37,"2,731,900"
"May 20, 2024",417.04,417.28,412.62,413,413,"3,287,900"
"May 17, 2024",413.98,417.33,413.7,416.94,416.94,"2,988,700"
"May 16, 2024",413.8,416.34,412.91,413.12,413.12,"3,549,700"
"May 15, 2024",410.51,413.4,410.1,412.76,412.76,"2,854,600"
"May 14, 2024",410.45,411.56,408.17,410.24,410.24,"2,672,400"
"May 13, 2024",414.06,414.3,410.19,411.22,411.22,"2,710,300"
"May 10, 2024",409.85,412.38,409.2,412.05,412.05,"3,084,500"
"May 09, 2024",406.25,408.87,405.46,408.82,408.82,"2,356,600"
"May 08, 2024",406.47,407.23,403.75,406.37,406.37,"2,398,100"
"May 07, 2024",406.93,407.26,403.61,406.14,406.14,"3,084,200"
"May 06, 2024",403.96,405.15,399.26,404.92,404.92,"3,918,900"
"May 03, 2024",404.5,404.5,399.21,400.87,400.87,"4,119,100"
"May 02, 2024",401,401.56,397.88,400.6,400.6,"2,672,200"
"May 01, 2024",396.61,402.32,396.35,398.58,398.58,"2,605,000"
"Apr 30, 2024",400.58,400.6,396.37,396.73,396.73,"3,070,500"
"Apr 29, 2024",402.66,404.87,400.08,400.96,400.96,"2,363,600"
"Apr 26, 2024",403.92,404.75,401.41,402.1,402.1,"3,023,100"
"Apr 25, 2024",404.85,406.14,400.35,404.91,404.91,"2,670,200"
"Apr 24, 2024",407.1,407.62,403.88,405.95,405.95,"2,506,900"
"Apr 23, 2024",410.25,410.72,405.64,408.74,408.74,"2,287,600"
"Apr 22, 2024",406.84,411.35,406.25,408.78,408.78,"2,980,600"
"Apr 19, 2024",401.04,405.57,400.17,405.08,405.08,"3,996,100"
"Apr 18, 2024",399.7,402.99,399.1,399.89,399.89,"2,669,500"
"Apr 17, 2024",398.94,399.28,395.66,397.74,397.74,"2,465,600"
"Apr 16, 2024",400.97,401.25,396.5,396.92,396.92,"3,435,500"
"Apr 15, 2024",406.99,409.06,399.86,400.26,400.26,"3,002,300"
"Apr 12, 2024",405,407.21,401.44,403.26,403.26,"3,467,300"
"Apr 11, 2024",408.4,411.15,404.05,407.61,407.61,"2,889,900"
"Apr 10, 2024",412.74,413.56,407.53,409.11,409.11,"3,121,300"
"Apr 09, 2024",416.58,417.32,412.12,414.69,414.69,"2,233,100"
"Apr 08, 2024",418.32,418.57,415.63,415.97,415.97,"2,485,700"
"Apr 05, 2024",416.56,419.27,415.41,418.62,418.62,"2,738,300"
"Apr 04, 2024",423.84,424.52,414.55,415.32,415.32,"3,800,600"
"Apr 03, 2024",419,421.91,418.52,420.24,420.24,"2,740,800"
"Apr 02, 2024",419.75,421.01,418.09,418.92,418.92,"3,174,900"
"Apr 01, 2024",421.49,421.66,417.81,420.2,420.2,"2,716,100"
"Mar 28, 2024",417.8,421.44,415.85,420.52,420.52,"4,377,400"
"Mar 27, 2024",413.65,417.21,413.4,416.93,416.93,"2,926,000"
"Mar 26, 2024",410,412.66,408.6,411.57,411.57,"2,935,100"
"Mar 25, 2024",410.67,411.07,408.92,409.92,409.92,"2,804,200"
"Mar 22, 2024",413,414.35,411.4,411.6,411.6,"2,999,600"
"Mar 21, 2024",416.7,417.83,413.51,413.78,413.78,"3,401,600"
"Mar 20, 2024",412.02,416.31,411.55,416.11,416.11,"2,932,900"
"Mar 19, 2024",409.08,412.19,408.09,411.76,411.76,"2,795,800"
"Mar 18, 2024",408.7,410.6,406,408.41,408.41,"3,775,700"
"Mar 15, 2024",404.27,408.46,402.5,408.13,408.13,"7,548,800"
"Mar 14, 2024",409.08,409.08,403.34,406.73,406.73,"3,734,700"
"Mar 13, 2024",405.3,409,404.15,408.13,408.13,"3,584,600"
"Mar 12, 2024",406.78,407.2,404.1,404.98,404.98,"2,616,700"
"Mar 11, 2024",403.3,405.01,402.74,404.76,404.76,"2,431,700"
"Mar 08, 2024",401.08,403.36,400.01,403.15,403.15,"3,410,600"
"Mar 07, 2024",406.11,406.4,399.57,402.39,402.39,"4,181,300"
"Mar 06, 2024",402.18,407.44,401.7,403.96,403.96,"3,839,100"
"Mar 05, 2024",402.55,403.33,398.78,400.74,400.74,"4,711,700"
"Mar 04, 2024",405,405.95,401.43,403.39,403.39,"4,179,400"
"Mar 01, 2024",409.48,410.39,405.45,407.11,407.11,"3,282,100"
"Feb 29, 2024",413.1,413.79,408.38,409.4,409.4,"4,845,200"
"Feb 28, 2024",408.5,414.67,407.71,412.14,412.14,"4,067,400"
"Feb 27, 2024",409.21,409.96,401.71,408.91,408.91,"4,609,100"
"Feb 26, 2024",422,430,408.85,409.14,409.14,"7,432,300"
"Feb 23, 2024",417.68,420.56,416.52,417.22,417.22,"4,015,600"
"Feb 22, 2024",411.3,416.26,411,415.16,415.16,"3,687,600"
"Feb 21, 2024",408.26,409.48,406.7,409.25,409.25,"2,717,600"
"Feb 20, 2024",406.47,411.11,406.06,407.15,407.15,"3,530,700"
"Feb 16, 2024",404.44,406.74,402.59,405.99,405.99,"3,532,200"
"Feb 15, 2024",399.14,404.27,398.3,403.45,403.45,"3,076,000"
"Feb 14, 2024",395.15,398.86,393.55,398.68,398.68,"2,669,200"
"Feb 13, 2024",397.18,399.71,392.1,394.8,394.8,"3,458,500"
"Feb 12, 2024",398.65,399.48,396.19,397.71,397.71,"2,817,900"
"Feb 09, 2024",397.31,398.36,395.82,398.36,398.36,"2,509,800"
"Feb 08, 2024",397.22,398.65,394.85,397.49,397.49,"3,357,700"
"Feb 07, 2024",394.6,399.15,394.36,397.66,397.66,"3,426,800"
"Feb 06, 2024",390.29,393.93,390,393.74,393.74,"2,573,400"
"Feb 05, 2024",389.95,393.37,389.29,390.76,390.76,"3,651,900"
"Feb 02, 2024",386.68,392.07,386.44,390.75,390.75,"3,806,800"
"Feb 01, 2024",384,386.55,381.48,386.44,386.44,"2,947,100"
"Jan 31, 2024",386.53,387.92,383.55,383.74,383.74,"3,856,400"
"Jan 30, 2024",383.24,387.64,380.08,387.15,387.15,"3,090,900"
"Jan 29, 2024",385.49,385.7,379.17,383.18,383.18,"3,797,400"
"Jan 26, 2024",381.05,385.73,380,385.4,385.4,"3,621,400"
"Jan 25, 2024",379.24,380.99,377.89,380.85,380.85,"4,055,800"
"Jan 24, 2024",372.53,377.79,372.03,376.59,376.59,"4,589,300"
"Jan 23, 2024",368.02,372.42,367.71,372.14,372.14,"2,896,300"
"Jan 22, 2024",368.05,369.27,366.53,368.06,368.06,"3,552,500"
"Jan 19, 2024",362.25,368.31,361.02,366.99,366.99,"4,063,700"
"Jan 18, 2024",359.25,362.64,358.3,362.38,362.38,"3,007,800"
"Jan 17, 2024",359.01,362.53,357.98,359.29,359.29,"2,550,300"
"Jan 16, 2024",362.94,363.6,359.89,361.1,361.1,"3,046,500"
"Jan 12, 2024",366.51,366.85,362.57,363.62,363.62,"2,623,100"
"Jan 11, 2024",367.81,367.89,362.13,363.34,363.34,"3,577,800"
"Jan 10, 2024",366.26,368.83,365.75,367.92,367.92,"2,448,100"
"Jan 09, 2024",368,368,364.77,366.9,366.9,"2,998,800"
"Jan 08, 2024",366.01,368.3,364.2,368.18,368.18,"3,445,700"
"Jan 05, 2024",364.83,366.3,364.19,365.59,365.59,"2,965,200"
"Jan 04, 2024",367.41,369.37,363.41,363.68,363.68,"4,142,800"
"Jan 03, 2024",362.08,367.85,361.07,366.75,366.75,"4,321,800"
"Jan 02, 2024",356.32,362.57,355.94,362.46,362.46,"4,737,000"
"Dec 29, 2023",357.56,357.86,355.31,356.66,356.66,"3,269,400"
"Dec 28, 2023",357.48,358.68,356.73,357.57,357.57,"2,740,600"
"Dec 27, 2023",355.93,357.08,355.5,356.95,356.95,"2,478,500"
"Dec 26, 2023",356.9,357.77,356.08,356.83,356.83,"1,964,400"
"Dec 22, 2023",356.5,358.26,355.41,356.47,356.47,"2,332,200"
"Dec 21, 2023",356.02,357.2,353.63,356.14,356.14,"2,851,200"
"Dec 20, 2023",361.52,361.66,355.12,355.35,355.35,"3,926,700"
"Dec 19, 2023",360.15,362.55,359.09,361.8,361.8,"3,084,600"
"Dec 18, 2023",357.42,361.14,357,359.65,359.65,"4,526,400"
"Dec 15, 2023",357.63,358,354.2,356.5,356.5,"8,578,200"
"Dec 14, 2023",364.05,364.05,356.38,358.12,358.12,"5,512,300"
"Dec 13, 2023",360.19,362.15,359.04,362.03,362.03,"3,132,700"
"Dec 12, 2023",357.9,360.41,356.76,360.02,360.02,"3,188,800"
"Dec 11, 2023",355,357.49,354.21,357.06,357.06,"3,108,400"
"Dec 08, 2023",353,353.67,351.02,353.08,353.08,"3,289,000"
"Dec 07, 2023",352,353.02,350.85,352.7,352.7,"2,830,000"
"Dec 06, 2023",356.15,357.45,351.89,352.38,352.38,"3,039,100"
"Dec 05, 2023",355.23,356.6,352.29,355.03,355.03,"3,061,200"
"Dec 04, 2023",355.91,357.83,353.79,356.66,356.66,"3,053,400"
"Dec 01, 2023",359.94,360.24,355.3,357.07,357.07,"4,705,700"
"Nov 30, 2023",359.45,360.43,358.42,360,360,"4,606,800"
"Nov 29, 2023",360.95,361.52,358.3,358.69,358.69,"3,141,100"
"Nov 28, 2023",361.55,362.12,359.21,360.05,360.05,"2,953,500"
"Nov 27, 2023",362.64,362.64,359.58,361.34,361.34,"2,580,300"
"Nov 24, 2023",362.51,363.19,361.24,362.68,362.68,"1,282,000"
"Nov 22, 2023",361.76,362.46,360.05,361.8,361.8,"2,110,200"
"Nov 21, 2023",360.58,363.03,360.25,361,361,"2,918,800"
"Nov 20, 2023",359.35,362.61,358.18,361.33,361.33,"3,215,300"
"Nov 17, 2023",360.47,360.56,358.07,358.93,358.93,"3,260,000"
"Nov 16, 2023",357.79,360,357.23,359.86,359.86,"2,822,500"
"Nov 15, 2023",355.02,357.31,354.48,356.79,356.79,"3,572,900"
"Nov 14, 2023",352.52,355.95,351.25,354.25,354.25,"3,387,500"
"Nov 13, 2023",350.09,350.65,348.81,350.01,350.01,"2,196,200"
"Nov 10, 2023",349.6,351.2,348.6,350.56,350.56,"3,701,100"
"Nov 09, 2023",347.64,350.11,346.88,348.18,348.18,"3,052,100"
"Nov 08, 2023",346.85,348,344.69,346.3,346.3,"2,602,400"
"Nov 07, 2023",346.81,346.95,344.3,346.17,346.17,"3,062,900"
"Nov 06, 2023",354.03,354.03,344.06,346.63,346.63,"5,486,200"
"Nov 03, 2023",350.17,354.35,349.79,351.81,351.81,"4,409,100"
"Nov 02, 2023",346.39,349.39,344.5,349.02,349.02,"3,433,700"
"Nov 01, 2023",341.21,345.33,340.58,343.75,343.75,"2,789,700"
"Oct 31, 2023",337.95,341.49,337.5,341.33,341.33,"3,066,900"
"Oct 30, 2023",332.96,338.36,332.18,337.41,337.41,"2,634,700"
"Oct 27, 2023",336.12,336.19,330.58,331.71,331.71,"3,608,200"
"Oct 26, 2023",337.07,338.32,335.46,336.16,336.16,"2,685,400"
"Oct 25, 2023",338.59,339.62,336.55,336.9,336.9,"2,623,200"
"Oct 24, 2023",338.18,339.85,337.77,338.63,338.63,"2,355,700"
"Oct 23, 2023",334.07,338.88,333.49,336.84,336.84,"2,794,200"
"Oct 20, 2023",338.15,340,334.35,335.86,335.86,"3,466,100"
"Oct 19, 2023",340.31,342.69,338.45,338.66,338.66,"2,741,300"
"Oct 18, 2023",344.72,344.83,339.96,340.89,340.89,"2,977,100"
"Oct 17, 2023",346.18,348.41,344.15,345.39,345.39,"2,998,600"
"Oct 16, 2023",348,349.94,345.83,346.23,346.23,"3,117,800"
"Oct 13, 2023",346,348.44,343.88,345.09,345.09,"2,804,800"
"Oct 12, 2023",348.21,348.66,343.02,345.66,345.66,"2,677,500"
"Oct 11, 2023",349.38,349.6,344.92,348.43,348.43,"2,620,800"
"Oct 10, 2023",347,349.51,345.5,348.56,348.56,"2,858,600"
"Oct 09, 2023",344.24,345.9,342.83,345.45,345.45,"2,762,800"
"Oct 06, 2023",344.1,348.76,341.86,346.34,346.34,"3,174,700"
"Oct 05, 2023",343.7,345.94,342.37,345.06,345.06,"3,027,300"
"Oct 04, 2023",342.92,344.01,339.51,343.69,343.69,"3,244,600"
"Oct 03, 2023",347.39,348.24,342.13,343.04,343.04,"3,151,700"
"Oct 02, 2023",349.64,350,345.41,348.08,348.08,"3,527,600"
"Sep 29, 2023",357.3,357.5,348.55,350.3,350.3,"4,932,900"
"Sep 28, 2023",357.8,359.47,356.67,357.06,357.06,"2,731,700"
"Sep 27, 2023",360.01,360.52,354.27,357.78,357.78,"3,535,400"
"Sep 26, 2023",359.8,360.79,357.95,359.42,359.42,"3,063,900"
"Sep 25, 2023",359.01,361.89,357.27,361.71,361.71,"2,556,200"
"Sep 22, 2023",362.78,363.42,359.76,360.16,360.16,"3,969,400"
"Sep 21, 2023",366.56,367.2,362.94,363.28,363.28,"3,178,600"
"Sep 20, 2023",371.33,371.34,366.73,366.82,366.82,"2,268,400"
"Sep 19, 2023",371.64,373.34,368.46,370.48,370.48,"2,603,700"
"Sep 18, 2023",369.33,371.33,367.79,370.43,370.43,"3,130,900"
"Sep 15, 2023",368.52,370.2,367.52,367.86,367.86,"11,595,000"
"Sep 14, 2023",370.1,370.22,368.26,369.5,369.5,"3,670,100"
"Sep 13, 2023",369.33,370.84,365.97,367.82,367.82,"3,261,400"
"Sep 12, 2023",365.65,370.43,365.47,367.78,367.78,"2,898,400"
"Sep 11, 2023",364.87,366.61,364.51,365.52,365.52,"2,921,600"
"Sep 08, 2023",362.52,364.83,361.77,363.15,363.15,"3,019,100"
"Sep 07, 2023",360.96,363.3,360.87,361.8,361.8,"3,263,800"
"Sep 06, 2023",360.02,362.8,359.26,361.67,361.67,"2,655,800"
"Sep 05, 2023",363.88,366.47,360,360.47,360.47,"2,976,800"
"Sep 01, 2023",362,363.39,360.6,362.46,362.46,"2,637,900"
"Aug 31, 2023",362.18,362.47,359.25,360.2,360.2,"2,842,300"
"Aug 30, 2023",358.63,362.68,358.6,361.06,361.06,"3,058,300"
"Aug 29, 2023",355.04,358.59,354.01,358.29,358.29,"2,285,600"
"Aug 28, 2023",357.89,358.41,354.53,355.55,355.55,"1,728,000"
"Aug 25, 2023",354.99,357.35,352.92,355.93,355.93,"2,136,800"
"Aug 24, 2023",354.35,357.23,354.13,354.3,354.3,"2,521,100"
"Aug 23, 2023",351.63,354.32,351.54,354.26,354.26,"2,239,500"
"Aug 22, 2023",353.01,353.5,349.66,350.57,350.57,"2,363,300"
"Aug 21, 2023",354.09,354.18,349.61,352.09,352.09,"2,540,000"
"Aug 18, 2023",351.47,354.3,351.25,352.56,352.56,"2,870,600"
"Aug 17, 2023",354.01,356.3,351.88,353.19,353.19,"2,847,700"
"Aug 16, 2023",354.6,358.72,353.38,354.11,354.11,"2,196,100"
"Aug 15, 2023",357,357.92,353.67,354.5,354.5,"2,863,700"
"Aug 14, 2023",358.25,358.95,356.81,358.48,358.48,"1,990,700"
"Aug 11, 2023",356.26,359.25,353.2,358.35,358.35,"2,475,200"
"Aug 10, 2023",359.36,362.35,355.92,356.98,356.98,"3,098,800"
